time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,weathercode,shortwave_radiation_sum
2024-11-10,14.0,1.5,7.5,0.0,0.0,0.0,2.33,4.4,32,,10.89
2024-11-11,13.9,2.3,7.4,0.0,0.0,0.0,4.78,8.7,224,,10.03
2024-11-12,11.8,-3.4,4.4,0.0,0.0,0.0,1.82,3.7,69,,10.48
2024-11-13,8.8,3.3,6.0,4.9,4.9,0.0,1.88,3.2,63,,3.18
2024-11-14,8.1,0.3,4.5,0.0,0.0,0.0,2.12,4.7,131,,6.02
2024-11-15,6.7,-1.2,3.0,0.0,0.0,0.0,3.27,6.7,248,,3.24
2024-11-16,6.0,-2.5,1.4,0.0,0.0,0.0,4.65,8.9,271,,10.64
2024-11-17,4.2,-6.3,-2.0,0.0,0.0,0.0,2.48,5.1,166,,10.54
2024-11-18,6.2,-6.6,-0.7,0.0,0.0,0.0,3.96,7.0,190,,9.73
2024-11-19,4.9,-0.4,1.8,0.0,0.0,0.0,4.18,7.6,216,,4.85
2024-11-20,5.3,-4.5,-0.1,0.0,0.0,0.0,3.6,7.0,210,,9.56
2024-11-21,5.2,-5.3,-1.2,0.0,0.0,0.0,1.99,4.8,184,,9.89
2024-11-22,7.3,-6.6,-0.8,0.0,0.0,0.0,2.07,3.6,72,,9.8
2024-11-23,7.8,-2.0,2.2,0.0,0.0,0.0,4.48,8.3,167,,4.8
2024-11-24,3.7,-1.6,2.1,6.4,5.9,0.35,4.93,8.8,232,,2.04
2024-11-25,-1.7,-9.1,-5.4,0.0,0.0,0.0,5.86,10.4,281,,9.24
2024-11-26,-4.8,-10.4,-7.4,0.5,0.0,0.35,9.23,15.9,287,,5.63
2024-11-27,0.2,-10.9,-5.5,0.0,0.0,0.0,8.52,14.6,288,,6.63
2024-11-28,2.8,-7.4,-2.0,0.0,0.0,0.0,7.25,10.5,265,,8.29
2024-11-29,6.0,-2.8,0.8,0.0,0.0,0.0,4.96,8.6,232,,9.05
2024-11-30,4.0,-6.4,-2.0,0.0,0.0,0.0,3.58,6.8,197,,8.9
2024-12-01,4.4,-6.8,-2.7,0.0,0.0,0.0,4.67,8.1,257,,9.05
2024-12-02,-3.6,-10.3,-7.1,0.0,0.0,0.0,3.61,6.7,214,,9.4
2024-12-03,0.5,-10.2,-5.2,0.0,0.0,0.0,2.57,4.6,198,,8.88
2024-12-04,1.5,-5.8,-3.1,0.0,0.0,0.0,3.72,5.9,248,,8.04
2024-12-05,0.8,-6.7,-3.9,0.0,0.0,0.0,4.95,8.6,251,,8.39
2024-12-06,-1.3,-7.3,-5.2,0.1,0.0,0.07,4.51,8.0,299,,6.35
2024-12-07,-6.2,-13.6,-9.8,0.3,0.0,0.21,4.63,8.2,1,,9.1
2024-12-08,-5.1,-18.1,-11.9,0.0,0.0,0.0,3.07,5.8,168,,9.22
2024-12-09,-2.9,-15.5,-9.7,0.0,0.0,0.0,2.02,4.9,149,,9.04
2024-12-10,-1.3,-13.2,-7.0,0.0,0.0,0.0,2.21,4.0,19,,5.48
2024-12-11,-1.2,-8.9,-5.7,0.0,0.0,0.0,2.57,4.9,162,,7.33
2024-12-12,-2.6,-9.1,-6.1,0.0,0.0,0.0,6.31,10.9,252,,5.98
2024-12-13,-5.3,-13.8,-9.7,0.0,0.0,0.0,3.81,7.2,248,,8.72
2024-12-14,-4.3,-15.2,-9.8,0.0,0.0,0.0,5.21,9.5,232,,8.82
2024-12-15,-3.1,-14.7,-9.2,0.0,0.0,0.0,4.01,7.7,210,,8.76
2024-12-16,-1.8,-14.6,-8.3,0.0,0.0,0.0,2.3,5.4,176,,8.61
2024-12-17,-1.4,-13.5,-7.8,0.0,0.0,0.0,2.72,4.2,30,,8.61
2024-12-18,-4.3,-16.2,-10.6,0.0,0.0,0.0,2.36,5.2,68,,8.25
2024-12-19,-3.7,-12.4,-8.8,0.4,0.0,0.28,5.66,9.8,227,,4.39
2024-12-20,-7.0,-14.9,-11.2,0.0,0.0,0.0,5.34,9.5,320,,7.93
2024-12-21,-8.3,-17.9,-13.5,0.0,0.0,0.0,1.79,4.4,259,,8.79
2024-12-22,-5.1,-20.1,-13.1,0.0,0.0,0.0,2.07,4.3,88,,8.87
2024-12-23,-2.2,-17.6,-10.3,0.0,0.0,0.0,2.38,3.4,48,,8.54
2024-12-24,-3.3,-11.4,-8.0,0.0,0.0,0.0,5.1,10.0,217,,8.83
2024-12-25,-3.6,-13.0,-9.2,0.0,0.0,0.0,4.09,7.1,256,,8.88
2024-12-26,-5.4,-16.3,-11.1,0.0,0.0,0.0,3.52,7.0,269,,8.66
2024-12-27,-5.1,-16.1,-10.7,0.0,0.0,0.0,4.96,9.3,253,,8.91
2024-12-28,-5.0,-17.5,-11.7,0.0,0.0,0.0,4.8,8.8,206,,9.12
2024-12-29,-2.2,-13.2,-8.0,0.0,0.0,0.0,6.89,12.0,227,,9.06
2024-12-30,-1.8,-12.5,-7.6,0.0,0.0,0.0,3.0,6.1,238,,9.2
2024-12-31,1.4,-14.1,-7.7,0.0,0.0,0.0,3.17,6.4,189,,9.01
