time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,weathercode,shortwave_radiation_sum
2024-12-18,-0.1,-9.1,-4.8,0.0,0.0,0.0,2.48,5.4,16,,9.13
2024-12-19,1.7,-8.2,-4.1,0.2,0.0,0.14,3.09,6.7,241,,9.59
2024-12-20,-2.3,-11.9,-7.7,0.0,0.0,0.0,2.38,6.0,87,,10.03
2024-12-21,-4.9,-14.4,-9.9,0.0,0.0,0.0,2.4,5.7,50,,10.11
2024-12-22,-1.0,-11.2,-6.2,0.0,0.0,0.0,2.81,5.6,20,,9.3
2024-12-23,0.9,-5.6,-2.3,0.0,0.0,0.0,1.71,4.9,274,,7.65
2024-12-24,1.9,-10.2,-5.2,0.0,0.0,0.0,2.57,5.6,221,,9.94
2024-12-25,2.0,-10.4,-4.6,0.0,0.0,0.0,2.29,5.4,65,,9.91
2024-12-26,-0.1,-8.8,-4.6,0.0,0.0,0.0,3.75,7.9,34,,9.88
2024-12-27,-4.0,-11.6,-7.8,0.0,0.0,0.0,1.88,5.1,229,,10.19
2024-12-28,1.4,-13.8,-7.7,0.0,0.0,0.0,2.57,6.1,215,,10.47
2024-12-29,2.5,-9.8,-4.5,0.0,0.0,0.0,3.91,8.7,243,,9.75
2024-12-30,3.5,-9.1,-4.0,0.0,0.0,0.0,2.1,5.1,222,,9.93
2024-12-31,6.9,-9.4,-2.5,0.0,0.0,0.0,1.64,4.2,250,,10.26
